route,year_month,rides,moving_avg,pct_diff
108,2009-07,44899,57356.333333333336,-0.21719194044249693
108,2009-08,40257,56836.916666666664,-0.29171034670834534
108,2009-09,56598,55839.333333333336,0.0135865996489929
108,2009-10,56793,54384.333333333336,0.044289715788247794
108,2009-11,50606,54028.916666666664,-0.06335342031350492
108,2009-12,46092,53384.25,-0.1365992778769019
108,2010-01,48413,52610.583333333336,-0.07978591126310142
108,2010-02,45338,51627.333333333336,-0.12182177399568708
108,2010-03,50080,50502.0,-0.008356104708724407
108,2010-04,48491,49691.25,-0.02415415188790783
108,2010-05,48150,48848.0,-0.014289223714379299
108,2010-06,47259,48581.333333333336,-0.02721895927105066
108,2010-07,40420,48208.083333333336,-0.16155139957510586
108,2010-08,41904,48345.333333333336,-0.133235886262721
108,2010-09,54166,48142.666666666664,0.12511424377544525
108,2010-10,51453,47697.666666666664,0.07873201344580104
108,2010-11,49608,47614.5,0.041867498346092054
108,2010-12,40243,47127.083333333336,-0.1460748861677203
108,2011-01,45593,46892.083333333336,-0.027703681325028262
108,2011-02,41864,46602.583333333336,-0.10168070081951827
108,2011-03,53058,46850.75,0.13248987476187682
108,2011-04,42154,46322.666666666664,-0.08999194059063953
108,2011-05,47326,46254.0,0.023176373935227222
108,2011-06,42833,45885.166666666664,-0.0665175020249826
108,2011-07,34939,45428.416666666664,-0.2308998956233341
108,2011-08,45786,45751.916666666664,0.0007449596829277264
108,2011-09,50108,45413.75,0.10336627122842751
108,2011-10,46028,44961.666666666664,0.023716499240093468
108,2011-11,45230,44596.833333333336,0.014197570081582718
108,2011-12,41122,44670.083333333336,-0.07942862579541496
108,2012-01,43775,44518.583333333336,-0.016702762703964504
108,2012-02,47036,44949.583333333336,0.04641681884333368
108,2012-03,48584,44576.75,0.08989551728199117
108,2012-04,42987,44646.166666666664,-0.037162578347525115
108,2012-05,52203,45052.583333333336,0.15871268943142358
108,2012-06,39984,44815.166666666664,-0.107802046182282
108,2012-07,35758,44883.416666666664,-0.20331377030491957
108,2012-08,41076,44490.916666666664,-0.07675536766868138
108,2012-09,40397,43681.666666666664,-0.0751955435155862
108,2012-10,51463,44134.583333333336,0.1660470341663283
108,2012-11,43983,44030.666666666664,-0.0010825788087090265
108,2012-12,35453,43558.25,-0.18607841224107946
108,2013-01,42721,43470.416666666664,-0.017239693661398024
108,2013-02,39798,42867.25,-0.07159894791478343
108,2013-03,38603,42035.5,-0.08165717072474456
108,2013-04,40283,41810.166666666664,-0.03652620375427024
108,2013-05,39705,40768.666666666664,-0.026090298104753593
108,2013-06,30118,39946.5,-0.24604158061407133
108,2013-07,27861,39288.416666666664,-0.29085968934864176
108,2013-08,29162,38295.583333333336,-0.23850226418625303
108,2013-09,37963,38092.75,-0.0034061599648227024
108,2013-10,41101,37229.25,0.1039975288247816
108,2013-11,33315,36340.25,-0.083247913814572
108,2013-12,30746,35948.0,-0.14470902414598866
108,2014-01,25925,34548.333333333336,-0.2496020068503064
108,2014-02,28741,33626.916666666664,-0.14529778971706686
108,2014-03,31531,33037.583333333336,-0.04560210467371763
108,2014-04,29152,32110.0,-0.09212083463095609
108,2014-05,30006,31301.75,-0.0413954491362304
108,2014-06,23896,30783.25,-0.2237336863391617
108,2014-07,23855,30449.416666666668,-0.2165695566143851
108,2014-08,21732,29830.25,-0.27147777842961424
108,2014-09,32613,29384.416666666668,0.10987399783899057
108,2014-10,36159,28972.583333333332,0.24804197071369202
108,2014-11,26561,28409.75,-0.0650744902718257
108,2014-12,26901,28089.333333333332,-0.042305501495229464
108,2015-01,26364,28125.916666666668,-0.06264388419932984
108,2015-02,27274,28003.666666666668,-0.02605611169965842
108,2015-03,30889,27950.166666666668,0.10514546723036829
108,2015-04,29252,27958.5,0.04626499991058176
108,2015-05,30237,27977.75,0.08075166873676404
108,2015-06,27777,28301.166666666668,-0.01852102681279339
108,2015-07,24971,28394.166666666668,-0.12055880022305054
108,2015-08,23234,28519.333333333332,-0.1853245751420089
108,2015-09,30116,28311.25,0.0637467437855976
108,2015-10,33789,28113.75,0.20186741363211952
108,2015-11,27947,28229.25,-0.00999849446938902
108,2015-12,26969,28234.916666666668,-0.04483514796986005
108,2016-01,26267,28226.833333333332,-0.06943156925148053
108,2016-02,28386,28319.5,0.0023482053002348204
108,2016-03,30040,28248.75,0.06340988539315899
108,2016-04,25633,27947.166666666668,-0.08280505477597613
108,2016-05,28142,27772.583333333332,0.013301487378139756
108,2016-06,26029,27626.916666666668,-0.05783912428398637
108,2016-07,22001,27379.416666666668,-0.19644014816483188
108,2016-08,22933,27354.333333333332,-0.16163191694186171
108,2016-09,30314,27370.833333333332,0.10752930430811392
108,2016-10,30029,27057.5,0.10982167606024208
108,2016-11,27546,27024.083333333332,0.019313020176447596
108,2016-12,23514,26736.166666666668,-0.12051715217215136
108,2017-01,24813,26615.0,-0.06770618072515498
108,2017-02,26674,26472.333333333332,0.007618016293740681
108,2017-03,28863,26374.25,0.09436287287790174
108,2017-04,22405,26105.25,-0.14174351902395113
108,2017-05,27087,26017.333333333332,0.04111361656331681
108,2017-06,23445,25802.0,-0.09134950779009379
108,2017-07,19322,25578.75,-0.24460734007721252
108,2017-08,19852,25322.0,-0.21601769212542454
108,2017-09,25530,24923.333333333332,0.024341313360973702
108,2017-10,27994,24753.75,0.13089935868302782
108,2017-11,25109,24550.666666666668,0.022742084396893448
108,2017-12,21723,24401.416666666668,-0.10976480190699314
108,2018-01,24233,24353.083333333332,-0.004930929348439744
108,2018-02,22910,24039.416666666668,-0.04698186658716765
108,2018-03,25890,23791.666666666668,0.08819614711033269
108,2018-04,26571,24138.833333333332,0.10075742406771943
108,2018-05,28234,24234.416666666668,0.16503732639187377
108,2018-06,22314,24140.166666666668,-0.07564846970125867
108,2018-07,20515,24239.583333333332,-0.1536570691877954
108,2018-08,21742,24397.083333333332,-0.10882789950984574
108,2018-09,24631,24322.166666666668,0.01269760780632203
108,2018-10,29426,24441.5,0.20393592864595053
108,2018-11,23260,24287.416666666668,-0.04230242683968727
108,2018-12,20418,24178.666666666668,-0.15553656115583991
108,2019-01,18886,23733.083333333332,-0.20423319065860943
108,2019-02,20461,23529.0,-0.13039228186493262
108,2019-03,22096,23212.833333333332,-0.04811275372100198
108,2019-04,21643,22802.166666666668,-0.050835812386249894
108,2019-05,23148,22378.333333333332,0.03439338646011773
108,2019-06,19231,22121.416666666668,-0.1306614630618142
108,2019-07,19225,22013.916666666668,-0.12668879913085287
108,2019-08,17286,21642.583333333332,-0.20129682608745872
108,2019-09,21601,21390.083333333332,0.009860488310393113
108,2019-10,22312,20797.25,0.07283414874562742
108,2019-11,18579,20407.166666666668,-0.08958454137843737
108,2019-12,18880,20279.0,-0.06898762266383944
108,2020-01,20759,20435.083333333332,0.015851007866373657
108,2020-02,19028,20315.666666666668,-0.06338293927510794
108,2020-03,14705,19699.75,-0.2535438266983083
108,2020-04,6128,18406.833333333332,-0.6670801604476598
108,2020-05,5907,16970.083333333332,-0.6519168536787778
108,2020-06,6464,15906.166666666666,-0.5936167314563534
108,2020-07,7626,14939.583333333334,-0.4895439966531865
108,2020-08,7809,14149.833333333334,-0.44812070813554933
108,2020-09,8474,13055.916666666666,-0.35094561214264286
108,2020-10,8887,11937.166666666666,-0.2555184787009759
108,2020-11,7241,10992.333333333334,-0.3412681565939898
108,2020-12,7715,10061.916666666666,-0.23324747604415985
108,2021-01,6409,8866.083333333334,-0.2771328940813776
108,2021-02,5971,7778.0,-0.2323219336590383
108,2021-03,7479,7175.833333333333,0.04224828707467197
108,2021-04,7694,7306.333333333333,0.053058989917423284
108,2021-05,6495,7355.333333333333,-0.11696727997824705
108,2021-06,7654,7454.5,0.026762358307062847
108,2021-07,8602,7535.833333333333,0.14147959747871286
108,2021-08,8903,7627.0,0.16730038022813687
108,2021-09,9807,7738.083333333333,0.26736810364323643
108,2021-10,10332,7858.5,0.3147547241840046
108,2021-11,9256,8026.416666666667,0.1531920637063031
108,2021-12,8094,8058.0,0.004467609828741623
108,2022-01,7985,8189.333333333333,-0.024951155975252326
108,2022-02,8385,8390.5,-0.0006555032477206364
108,2022-03,10702,8659.083333333334,0.2359275904878306
108,2022-04,10976,8932.583333333334,0.22875987722849858
108,2022-05,9826,9210.166666666666,0.06686451566204021
108,2022-06,10383,9437.583333333334,0.10017571588771836
108,2022-07,8549,9433.166666666666,-0.09372957119383729
108,2022-08,10802,9591.416666666666,0.12621527928616738
108,2022-09,10969,9688.25,0.13219621706706577
108,2022-10,10300,9685.583333333334,0.06343620673337513
108,2022-11,9039,9667.5,-0.06501163692785104
108,2022-12,7654,9630.833333333334,-0.20526088085143207
108,2023-01,10616,9850.083333333334,0.077757379379193
108,2023-02,10889,10058.75,0.08254007704734684
108,2023-03,13596,10299.916666666666,0.3200106796980559
108,2023-04,12365,10415.666666666666,0.18715396678081103
108,2023-05,14136,10774.833333333334,0.3119460471159646
108,2023-06,11840,10896.25,0.08661236663989905
108,2023-07,11423,11135.75,0.025795298924634624
108,2023-08,14107,11411.166666666666,0.2362451984167556
108,2023-09,14652,11718.083333333334,0.2503751324519794
108,2023-10,15035,12112.666666666666,0.24126259012603893
108,2023-11,13239,12462.666666666666,0.06229271423986311
108,2023-12,11945,12820.25,-0.06827089955344084
108,2024-01,14557,13148.666666666666,0.10710845206104554
108,2024-02,14061,13413.0,0.04831133974502348
108,2024-03,14096,13454.666666666666,0.04766623724110598
108,2024-04,17205,13858.0,0.2415211430220811
108,2024-05,17855,14167.916666666666,0.2602417433755846
108,2024-06,12743,14243.166666666666,-0.10532536069928265
108,2024-07,12886,14365.083333333334,-0.102963783711662
108,2024-08,13963,14353.083333333334,-0.0271776679807475
108,2024-09,13344,14244.083333333334,-0.06318997946515809
11,2001-01,86884,86884.0,0.0
11,2001-02,82642,84763.0,-0.025022710380708565
11,2001-03,95691,88405.66666666667,0.08240799043801862
11,2001-04,93441,89664.5,0.04211811809579042
11,2001-05,99321,91595.8,0.0843401116645086
11,2001-06,89808,91297.83333333333,-0.01631838652614971
11,2001-07,85295,90440.28571428571,-0.056891524320704066
11,2001-08,91197,90534.875,0.007313480026343439
11,2001-09,77171,89050.0,-0.13339696799550815
11,2001-10,93053,89450.3,0.04027599683846781
11,2001-11,86845,89213.45454545454,-0.026548176589752042
11,2001-12,76649,88166.41666666667,-0.13063269555584756
11,2002-01,79896,87584.08333333333,-0.08777945764498682
11,2002-02,77404,87147.58333333333,-0.11180554825100328
11,2002-03,83364,86120.33333333333,-0.03200560456105986
11,2002-04,88065,85672.33333333333,0.027928113704541003
11,2002-05,90851,84966.5,0.0692567070551335
11,2002-06,83741,84460.91666666667,-0.008523666271677983
11,2002-07,78517,83896.08333333333,-0.06411602448664165
11,2002-08,82360,83159.66666666667,-0.009616039826999524
11,2002-09,87517,84021.83333333333,0.041598314723752416
11,2002-10,94725,84161.16666666667,0.1255190933268906
11,2002-11,80210,83608.25,-0.04064491243388063
11,2002-12,76775,83618.75,-0.08184468196427237
11,2003-01,78561,83507.5,-0.059234200520911294
11,2003-02,73031,83143.08333333333,-0.12162266454315196
11,2003-03,81795,83012.33333333333,-0.014664487606259253
11,2003-04,81148,82435.91666666667,-0.01562324674418822
11,2003-05,80618,81583.16666666667,-0.011830463392162248
11,2003-06,78612,81155.75,-0.031344051407324804
11,2003-07,82924,81523.0,0.01718533420016437
11,2003-08,81585,81458.41666666667,0.001553962604641777
11,2003-09,82705,81057.41666666667,0.02032612685041153
11,2003-10,88288,80521.0,0.0964593087517542
11,2003-11,74355,80033.08333333333,-0.07094670224917399
11,2003-12,72156,79648.16666666667,-0.09406577678080062
11,2004-01,70289,78958.83333333333,-0.10980194320669204
11,2004-02,73767,79020.16666666667,-0.06647881026151557
11,2004-03,84807,79271.16666666667,0.06983413473162788
11,2004-04,81043,79262.41666666667,0.02246440883604981
11,2004-05,78234,79063.75,-0.010494695736035793
11,2004-06,81381,79294.5,0.02631330041806178
11,2004-07,83411,79335.08333333333,0.05137596754693443
11,2004-08,81672,79342.33333333333,0.029362215210879502
11,2004-09,81384,79232.25,0.02715750215347917
11,2004-10,82180,78723.25,0.04391015360773342
11,2004-11,76004,78860.66666666667,-0.03622422669518397
11,2004-12,68404,78548.0,-0.12914396292712735
11,2005-01,69560,78487.25,-0.1137414038585885
11,2005-02,70372,78204.33333333333,-0.10015216548102615
11,2005-03,83593,78103.16666666667,0.07028951024179551
11,2005-04,86590,78565.41666666667,0.10213887577761625
11,2005-05,87807,79363.16666666667,0.10639486411622513
11,2005-06,82320,79441.41666666667,0.036235297079504014
11,2005-07,80040,79160.5,0.011110339121152595
11,2005-08,84683,79411.41666666667,0.06638319217324959
11,2005-09,86317,79822.5,0.08136177143036111
11,2005-10,85093,80065.25,0.06279565729202119
11,2005-11,78653,80286.0,-0.020339785267668088
11,2005-12,72732,80646.66666666667,-0.09814003471935195
11,2006-01,77503,81308.58333333333,-0.04680420168842357
11,2006-02,76126,81788.08333333333,-0.06922870793116759
11,2006-03,88019,82156.91666666667,0.07135228013871822
11,2006-04,79424,81559.75,-0.02618632352355175
11,2006-05,88495,81617.08333333333,0.08427055201882783
11,2006-06,83208,81691.08333333333,0.018568938062395693
11,2006-07,76178,81369.25,-0.06379867087382518
11,2006-08,81428,81098.0,0.004069150903844731
11,2006-09,84221,80923.33333333333,0.040750504592824546
11,2006-10,88509,81208.0,0.0899049354743375
11,2006-11,79590,81286.08333333333,-0.020865605326044888
11,2006-12,77252,81662.75,-0.054011774034060815
11,2007-01,101460,83659.16666666667,0.21277803787192073
11,2007-02,89470,84771.16666666667,0.055429617381696154
11,2007-03,110975,86684.16666666667,0.28022226281231666
11,2007-04,140287,91756.08333333333,0.528912251957863
11,2007-05,144686,96438.66666666667,0.5002903399742841
11,2007-06,131093,100429.08333333333,0.30532905059872273
11,2007-07,136783,105479.5,0.296773306661484
11,2007-08,142469,110566.25,0.2885396764383345
11,2007-09,134646,114768.33333333333,0.17319818184458552
11,2007-10,157477,120515.66666666667,0.3066931823525018
11,2007-11,142683,125773.41666666667,0.13444481180111587
11,2007-12,122817,129570.5,-0.0521222037423642
11,2008-01,134212,132299.83333333334,0.014453280994307049
11,2008-02,134674,136066.83333333334,-0.010236391185214199
11,2008-03,147122,139079.08333333334,0.05782980786111491
11,2008-04,159549,140684.25,0.13409283555195411
11,2008-05,158591,141843.0,0.11807420880833033
11,2008-06,151732,143562.91666666666,0.056902461464340616
11,2008-07,154276,145020.66666666666,0.06382078876114217
11,2008-08,147557,145444.66666666666,0.014523278039300237
11,2008-09,147728,146534.83333333334,0.008142546311514032
11,2008-10,162701,146970.16666666666,0.10703419401443158
11,2008-11,138222,146598.41666666666,-0.057138520709352755
11,2008-12,127797,147013.41666666666,-0.13071199283965573
11,2009-01,137702,147304.25,-0.06518651023307202
11,2009-02,136372,147445.75,-0.07510389414411742
11,2009-03,153436,147971.91666666666,0.03692648886641222
11,2009-04,144481,146716.25,-0.015235190375980848
11,2009-05,137315,144943.25,-0.05262921867696495
11,2009-06,139178,143897.08333333334,-0.032794850486314066
11,2009-07,136474,142413.58333333334,-0.04170657878491232
11,2009-08,129843,140937.41666666666,-0.07871874573170473
11,2009-09,135665,139932.16666666666,-0.030494537234112176
11,2009-10,144852,138444.75,0.046280194806953674
11,2009-11,128687,137650.16666666666,-0.06511555259044358
11,2009-12,120409,137034.5,-0.12132346233977576
11,2010-01,130822,136461.16666666666,-0.041324332807746215
11,2010-02,121655,135234.75,-0.10041612825105974
11,2010-03,138525,133992.16666666666,0.033829091999159226
11,2010-04,132161,132965.5,-0.006050441655918264
11,2010-05,129315,132298.83333333334,-0.022553738821078112
11,2010-06,131393,131650.08333333334,-0.0019527775966720594
11,2010-07,128232,130963.25,-0.020855087209579785
11,2010-08,129846,130963.5,-0.008532911841849065
11,2010-09,134573,130872.5,0.028275611759536953
11,2010-10,137001,130218.25,0.052087553011962606
11,2010-11,129472,130283.66666666667,-0.006229995573760882
11,2010-12,120855,130320.83333333333,-0.07263484349522009
11,2011-01,131424,130371.0,0.008076949628368272
11,2011-02,125623,130701.66666666667,-0.03885693883016032
11,2011-03,150947,131736.83333333334,0.14582228964058386
11,2011-04,140539,132435.0,0.06119228300675803
11,2011-05,140961,133405.5,0.056635595983673834
11,2011-06,141316,134232.41666666666,0.05277103332590434
11,2011-07,133220,134648.08333333334,-0.010606042789320628
11,2011-08,147918,136154.08333333334,0.08640149732319197
11,2011-09,139426,136558.5,0.020998326724444103
11,2011-10,143745,137120.5,0.048311521617847075
11,2011-11,136187,137680.08333333334,-0.010844584758991475
11,2011-12,127633,138244.91666666666,-0.07676171336016568
11,2012-01,135451,138580.5,-0.022582542276871564
11,2012-02,140266,139800.75,0.003327950672653759
11,2012-03,150262,139743.66666666666,0.07526876590710141
11,2012-04,140667,139754.33333333334,0.006530507104132658
11,2012-05,147417,140292.33333333334,0.0507844334568056
11,2012-06,137891,140006.91666666666,-0.015112943824799064
11,2012-07,135615,140206.5,-0.03274812508692536
11,2012-08,146552,140092.66666666666,0.04610757641370719
11,2012-09,134583,139689.08333333334,-0.03655320237980904
11,2012-10,151242,140313.83333333334,0.07788374394066626
11,2012-11,130803,139865.16666666666,-0.06479216292834401
11,2012-12,81238,135998.91666666666,-0.4026570064589975
11,2013-01,41117,128137.75,-0.6791187608647725
11,2013-02,39375,119730.16666666667,-0.6711355116574631
11,2013-03,42175,110722.91666666667,-0.6190942103975765
11,2013-04,43974,102665.16666666667,-0.571675560194873
11,2013-05,43224,93982.41666666667,-0.5400841824135544
11,2013-06,40625,85876.91666666667,-0.5269392337677082
11,2013-07,42028,78078.0,-0.4617177694100771
11,2013-08,42298,69390.16666666667,-0.3904323619340877
11,2013-09,41673,61647.666666666664,-0.32401334465213605
11,2013-10,46157,52890.583333333336,-0.12731157247588185
11,2013-11,38681,45213.75,-0.14448591413010423
11,2013-12,36933,41521.666666666664,-0.1105125837915947
11,2014-01,34145,40940.666666666664,-0.16598817801371085
11,2014-02,36064,40664.75,-0.11313852907001765
11,2014-03,40899,40558.416666666664,0.008397352789495048
11,2014-04,41397,40343.666666666664,0.026109013393262943
11,2014-05,46833,40644.416666666664,0.15226158574465953
11,2014-06,41060,40680.666666666664,0.00932465872404588
11,2014-07,43641,40815.083333333336,0.06923706717900444
11,2014-08,42507,40832.5,0.041009000183677216
11,2014-09,44604,41076.75,0.0858697438331903
11,2014-10,47040,41150.333333333336,0.14312561259123047
11,2014-11,39685,41234.0,-0.03756608623951108
11,2014-12,40750,41552.083333333336,-0.019303083479568873
11,2015-01,40524,42083.666666666664,-0.03706109258540521
11,2015-02,40294,42436.166666666664,-0.05047974015874818
11,2015-03,46876,42934.25,0.09180898699756022
11,2015-04,44924,43228.166666666664,0.039229823147716246
11,2015-05,44237,43011.833333333336,0.028484409329215546
11,2015-06,44433,43292.916666666664,0.026334177068997103
11,2015-07,44698,43381.0,0.030358912888130748
11,2015-08,41805,43322.5,-0.03502798776617231
11,2015-09,44049,43276.25,0.017856214436324774
11,2015-10,45029,43108.666666666664,0.04454634025640635
11,2015-11,41033,43221.0,-0.05062353948312163
11,2015-12,39801,43141.916666666664,-0.07744015391063984
11,2016-01,38883,43005.166666666664,-0.09585282388550208
11,2016-02,40424,43016.0,-0.06025664868885996
11,2016-03,45334,42887.5,0.057044593412999126
11,2016-04,41935,42638.416666666664,-0.016497251109621355
11,2016-05,43701,42593.75,0.025995597945707997
11,2016-06,43790,42540.166666666664,0.029380076084955062
11,2016-07,46605,42699.083333333336,0.09147542199383665
11,2016-08,49652,43353.0,0.14529559661384447
11,2016-09,50406,43882.75,0.14865180509425685
11,2016-10,50679,44353.583333333336,0.14261343033163418
11,2016-11,47617,44902.25,0.06045910839657256
11,2016-12,42999,45168.75,-0.0480365296803653
11,2017-01,44627,45647.416666666664,-0.022354313588392134
11,2017-02,43867,45934.333333333336,-0.045006277076696494
11,2017-03,50055,46327.75,0.08045393959344022
11,2017-04,45241,46603.25,-0.02923079398968956
11,2017-05,49935,47122.75,0.05967924197972317
11,2017-06,47638,47443.416666666664,0.004101376903363883
11,2017-07,43800,47209.666666666664,-0.07222390894520185
11,2017-08,47547,47034.25,0.010901630195017461
11,2017-09,39715,46143.333333333336,-0.13931228779888757
11,2017-10,35075,44843.0,-0.21782663960930357
11,2017-11,35565,43838.666666666664,-0.18872988837860027
11,2017-12,32442,42958.916666666664,-0.24481335849949656
11,2018-01,34581,42121.75,-0.17902271391858127
11,2018-02,33312,41242.166666666664,-0.19228297898994956
11,2018-03,37578,40202.416666666664,-0.06528007230079447
11,2018-04,37856,39587.0,-0.043726475863288455
11,2018-05,39436,38712.083333333336,0.01870001829747381
11,2018-06,35865,37731.0,-0.049455355013119186
11,2018-07,35937,37075.75,-0.030714146038852887
11,2018-08,36605,36163.916666666664,0.012196779939488554
11,2018-09,38189,36036.75,0.05972375422311946
11,2018-10,41863,36602.416666666664,0.143722295203641
11,2018-11,37106,36730.833333333336,0.01021394378020276
11,2018-12,33923,36854.25,-0.07953628143294193
11,2019-01,32663,36694.416666666664,-0.1098645797612261
11,2019-02,34518,36794.916666666664,-0.061881283420037576
11,2019-03,38323,36857.0,0.03977534796646499
11,2019-04,38423,36904.25,0.04115379664943739
11,2019-05,37945,36780.0,0.03167482327351822
11,2019-06,35786,36773.416666666664,-0.02685137134841512
11,2019-07,37580,36910.333333333336,0.01814306743369059
11,2019-08,36194,36876.083333333336,-0.018496631737372753
11,2019-09,37876,36850.0,0.02784260515603799
11,2019-10,40312,36720.75,0.0977989283987936
11,2019-11,36293,36653.0,-0.009821842686819633
11,2019-12,35431,36778.666666666664,-0.036642618909512696
11,2020-01,36411,37091.0,-0.018333288398802945
11,2020-02,36994,37297.333333333336,-0.00813284238372723
11,2020-03,24314,36129.916666666664,-0.3270396877933568
11,2020-04,7257,33532.75,-0.783584704505297
11,2020-05,8101,31045.75,-0.7390625125822375
11,2020-06,12497,29105.0,-0.5706236041917196
11,2020-07,16000,27306.666666666668,-0.4140625
11,2020-08,16990,25706.333333333332,-0.339073380100883
11,2020-09,17663,24021.916666666668,-0.26471312655457
11,2020-10,18097,22170.666666666668,-0.18374127976906426
11,2020-11,15363,20426.5,-0.24788877193841333
11,2020-12,15298,18748.75,-0.18405227015134343
11,2021-01,14636,16934.166666666668,-0.13571182520545255
11,2021-02,14158,15031.166666666666,-0.05809041214365703
11,2021-03,18243,14525.25,0.2559508442195487
11,2021-04,17854,15408.333333333334,0.1587236343969713
11,2021-05,18127,16243.833333333334,0.11593117388137032
11,2021-06,19775,16850.333333333332,0.17356728848094014
11,2021-07,21014,17268.166666666668,0.2169213099248134
11,2021-08,22441,17722.416666666668,0.26624942986518946
11,2021-09,24589,18299.583333333332,0.3436917962612993
11,2021-10,24892,18865.833333333332,0.31942223596448616
11,2021-11,22568,19466.25,0.15933988313106018
11,2021-12,22219,20043.0,0.1085665818490246
11,2022-01,19100,20415.0,-0.06441342150379623
11,2022-02,21060,20990.166666666668,0.0033269546851302807
11,2022-03,26850,21707.416666666668,0.23690443742346118
11,2022-04,24673,22275.666666666668,0.10762117108354402
11,2022-05,27788,23080.75,0.20394701212049002
11,2022-06,25779,23581.083333333332,0.09320677237757671
11,2022-07,23997,23829.666666666668,0.0070220593378001695
11,2022-08,27707,24268.5,0.14168572429280754
11,2022-09,30905,24794.833333333332,0.24642902755278323
11,2022-10,31411,25338.083333333332,0.23967545558891923
11,2022-11,29557,25920.5,0.1402943616056789
11,2022-12,26052,26239.916666666668,-0.0071614810768581404
11,2023-01,26941,26893.333333333332,0.0017724343083788255
11,2023-02,26964,27385.333333333332,-0.015385364428647895
11,2023-03,30651,27702.083333333332,0.10645107919079497
11,2023-04,28300,28004.333333333332,0.010557889850380342
11,2023-05,33332,28466.333333333332,0.17092706003583186
11,2023-06,28222,28669.916666666668,-0.01562322876185553
11,2023-07,27795,28986.416666666668,-0.04110258540638292
11,2023-08,31477,29300.583333333332,0.0742789534906871
11,2023-09,32572,29439.5,0.10640466040523786
11,2023-10,34709,29714.333333333332,0.16808947421558623
11,2023-11,31094,29842.416666666668,0.04193974460290019
11,2023-12,28670,30060.583333333332,-0.04625935957108835
11,2024-01,29752,30294.833333333332,-0.017918346912839885
11,2024-02,33635,30850.75,0.09024902149866697
11,2024-03,32707,31022.083333333332,0.05431345949793834
11,2024-04,35232,31599.75,0.11494552963235469
11,2024-05,37499,31947.0,0.1737878361035465
11,2024-06,29046,32015.666666666668,-0.09275667121305198
11,2024-07,28992,32115.416666666668,-0.0972559907624843
11,2024-08,29100,31917.333333333332,-0.08826969671651763
11,2024-09,30072,31709.0,-0.051625721404017784
111,2001-01,157847,157847.0,0.0
111,2001-02,151006,154426.5,-0.022149695809980798
111,2001-03,168202,159018.33333333334,0.05775225078869306
111,2001-04,151193,157062.0,-0.037367409048655945
111,2001-05,164389,158527.4,0.03697531152343384
111,2001-06,135993,154771.66666666666,-0.12133142371019669
111,2001-07,127456,150869.42857142858,-0.15519001293455273
111,2001-08,125048,147641.75,-0.15303090081227025
111,2001-09,158318,148828.0,0.06376488295213266
111,2001-10,163389,150284.1,0.0872008416059982
111,2001-11,155268,150737.18181818182,0.03005773444327239
111,2001-12,141122,149935.91666666666,-0.058784558514165156
111,2002-01,153392,149564.66666666666,0.025589822908262713
111,2002-02,140401,148680.91666666666,-0.05568916880724992
111,2002-03,146194,146846.91666666666,-0.004446240217278358
111,2002-04,152804,146981.16666666666,0.039616186654299314
111,2002-05,163303,146890.66666666666,0.11173162805896457
111,2002-06,144192,147573.91666666666,-0.022916764310766235
111,2002-07,141676,148758.91666666666,-0.04761339236247457
111,2002-08,136594,149721.08333333334,-0.08767691924929305
111,2002-09,155772,149508.91666666666,0.04189103548450573
111,2002-10,175068,150482.16666666666,0.1633803784058577
111,2002-11,147295,149817.75,-0.016838792466179742
111,2002-12,141455,149845.5,-0.05599434083772953
111,2003-01,151005,149646.58333333334,0.009077498706674939
111,2003-02,135794,149262.66666666666,-0.09023466461807814
111,2003-03,153317,149856.25,0.023093798223297327
111,2003-04,149038,149542.41666666666,-0.0033730675076022935
111,2003-05,158576,149148.5,0.06320881537528034
111,2003-06,141370,148913.33333333334,-0.050655862470340755
111,2003-07,139568,148737.66666666666,-0.06164992951796557
111,2003-08,132469,148393.91666666666,-0.10731515835947897
111,2003-09,166987,149328.5,0.11825271130427213
111,2003-10,176454,149444.0,0.18073659698616204
111,2003-11,145337,149280.83333333334,-0.026418886103931692
111,2003-12,143932,149487.25,-0.037162032213449644
111,2004-01,147906,149229.0,-0.008865569024787407
111,2004-02,143153,149842.25,-0.04464194844911899
111,2004-03,158962,150312.66666666666,0.057542278539400166
111,2004-04,147446,150180.0,-0.018204820881608737
111,2004-05,148569,149346.08333333334,-0.005203238785974253
111,2004-06,148468,149937.58333333334,-0.00980130065232706
111,2004-07,136831,149709.5,-0.08602326505665973
111,2004-08,136642,150057.25,-0.089400878664643
111,2004-09,169497,150266.41666666666,0.12797658824853864
111,2004-10,179631,150531.16666666666,0.19331434132687922
111,2004-11,159481,151709.83333333334,0.051223882433461175
111,2004-12,146721,151942.25,-0.0343633847728331
111,2005-01,155945,152612.16666666666,0.021838582113920646
111,2005-02,157944,153844.75,0.026645368138984268
111,2005-03,164566,154311.75,0.06645151778785478
111,2005-04,159193,155290.66666666666,0.025129220043273753
111,2005-05,166000,156743.25,0.05905676958975905
111,2005-06,146652,156591.91666666666,-0.06347656301969604
111,2005-07,133598,156322.5,-0.14536934862223927
111,2005-08,143095,156860.25,-0.08775486460081505
111,2005-09,182963,157982.41666666666,0.15812255477798434
111,2005-10,186608,158563.83333333334,0.17686357649863402
111,2005-11,164148,158952.75,0.03268424107163921
111,2005-12,146908,158968.33333333334,-0.07586626267285942
111,2006-01,142429,157842.0,-0.09764828119258499
